time,open,high,low,close,volume,trade
2019-08-07,226.31000000,231.25000000,220.95000000,226.10000000,279104.70370000,146171.93629000
2019-08-08,226.11000000,228.50000000,215.51000000,221.39000000,236886.35423000,114109.47371000
2019-08-09,221.38000000,221.79000000,207.30000000,210.53000000,232062.12757000,115399.67299000
2019-08-10,210.52000000,215.00000000,202.60000000,206.48000000,252614.02389000,128386.06493000
2019-08-11,206.48000000,216.94000000,206.14000000,216.42000000,188474.09048000,98456.65063000
2019-08-12,216.41000000,216.81000000,209.75000000,211.41000000,122760.94619000,64061.87617000
2019-08-13,211.58000000,214.30000000,204.00000000,209.30000000,166922.48201000,77187.83946000
2019-08-14,209.31000000,209.90000000,183.49000000,187.10000000,325228.98931000,152334.65364000
2019-08-15,187.08000000,189.95000000,181.23000000,188.03000000,237953.09426000,110230.51548000
2019-08-16,187.98000000,188.39000000,178.04000000,184.88000000,282177.01584000,140331.02072000
2019-08-17,184.83000000,187.00000000,181.83000000,185.59000000,138799.61508000,71194.91465000
2019-08-18,185.67000000,197.91000000,183.35000000,194.33000000,175363.50620000,92430.25179000
2019-08-19,194.32000000,203.59000000,192.70000000,202.28000000,239541.59780000,122389.69465000
2019-08-20,202.24000000,202.75000000,194.45000000,196.60000000,189297.75494000,94655.34043000
2019-08-21,196.55000000,197.20000000,179.53000000,187.45000000,284973.64194000,143327.26923000
2019-08-22,187.45000000,195.14000000,182.80000000,190.35000000,245575.98772000,128088.29346000
2019-08-23,190.36000000,196.19000000,188.16000000,194.02000000,192548.51552000,103654.44392000
2019-08-24,194.02000000,194.09000000,185.63000000,190.60000000,167806.34294000,87395.56483000
2019-08-25,190.60000000,192.40000000,182.80000000,186.54000000,169862.91522000,85922.30698000
2019-08-26,186.54000000,193.70000000,186.00000000,188.67000000,254397.79472000,130191.14191000
2019-08-27,188.61000000,189.49000000,184.75000000,187.24000000,157898.56300000,82742.89368000
2019-08-28,187.30000000,188.25000000,166.48000000,173.03000000,334480.61761000,157842.22951000
2019-08-29,173.03000000,173.50000000,163.61000000,169.01000000,295241.21600000,148944.84350000
2019-08-30,169.03000000,170.77000000,165.55000000,168.50000000,238616.68868000,122176.99960000
2019-08-31,168.48000000,174.98000000,165.63000000,171.57000000,194999.19583000,103927.92170000
2019-09-01,171.52000000,173.42000000,167.61000000,170.74000000,191140.52368000,105365.55830000
2019-09-02,170.73000000,181.00000000,170.02000000,178.05000000,294627.31247000,158324.35888000
2019-09-03,178.00000000,183.00000000,174.09000000,178.75000000,327857.85447000,169339.58256000
2019-09-04,178.79000000,180.14000000,173.00000000,174.72000000,286226.25171000,150944.76267000
2019-09-05,174.70000000,176.19000000,168.10000000,173.75000000,232753.83596000,119903.03976000
2019-09-06,173.74000000,177.87000000,165.00000000,169.08000000,315822.37984000,159799.71519000
2019-09-07,169.11000000,180.80000000,168.30000000,177.62000000,253831.23169000,133267.63152000
2019-09-08,177.58000000,184.18000000,176.13000000,181.19000000,290083.47501000,141391.15011000
2019-09-09,181.18000000,185.38000000,176.01000000,180.54000000,273729.94868000,141443.31955000
2019-09-10,180.52000000,184.36000000,177.00000000,179.81000000,238387.50999000,120273.59160000
2019-09-11,179.87000000,182.80000000,173.00000000,178.28000000,278555.46708000,141851.70528000
2019-09-12,178.30000000,182.38000000,176.62000000,180.72000000,203543.13663000,112207.26467000
2019-09-13,180.71000000,181.38000000,177.54000000,180.95000000,264422.54059000,144556.81427000
2019-09-14,180.96000000,188.79000000,179.75000000,188.13000000,279371.83423000,163939.13161000
2019-09-15,188.14000000,190.45000000,185.76000000,189.03000000,288928.60827000,153265.22338000
2019-09-16,189.05000000,199.44000000,188.30000000,197.22000000,551006.81686000,287085.88662000
2019-09-17,197.23000000,215.13000000,195.74000000,207.84000000,715863.22620000,364269.05990000
2019-09-18,207.85000000,217.27000000,207.66000000,210.21000000,539028.51013000,266269.54880000
2019-09-19,210.27000000,223.94000000,202.30000000,220.24000000,844358.82155000,419271.71181000
2019-09-20,220.26000000,221.54000000,212.05000000,218.03000000,437804.12669000,220337.02958000
2019-09-21,218.01000000,221.50000000,213.20000000,215.05000000,417891.52420000,207179.70785000
2019-09-22,215.04000000,215.61000000,206.10000000,211.20000000,445388.94787000,223157.30567000
2019-09-23,211.20000000,211.68000000,198.65000000,201.29000000,392437.07084000,195784.51789000
2019-09-24,201.25000000,202.98000000,150.03000000,165.81000000,1478218.82714000,729145.32328000
2019-09-25,165.72000000,174.85000000,161.88000000,169.96000000,879001.46213000,447020.54762000
2019-09-26,169.96000000,171.01000000,152.11000000,165.92000000,779942.17148000,391258.95488000
2019-09-27,165.92000000,176.72000000,161.03000000,173.79000000,634932.96707000,329233.87612000
2019-09-28,173.83000000,175.49000000,168.00000000,173.49000000,521775.46593000,270120.29369000
2019-09-29,173.50000000,174.50000000,164.12000000,169.24000000,410855.12176000,207251.58216000
2019-09-30,169.26000000,181.24000000,165.01000000,180.85000000,580295.39970000,305126.83015000
2019-10-01,180.89000000,185.53000000,173.19000000,175.66000000,609819.60828000,297560.54133000
2019-10-02,175.65000000,181.29000000,173.65000000,180.24000000,348268.11620000,176207.85499000
2019-10-03,180.24000000,180.72000000,169.55000000,174.69000000,354756.78478000,170712.79827000
2019-10-04,174.71000000,178.98000000,170.74000000,175.55000000,333897.63876000,178481.72947000
2019-10-05,175.55000000,176.71000000,172.02000000,176.25000000,278488.61771000,148677.37760000
2019-10-06,176.23000000,177.04000000,167.68000000,170.10000000,314932.39629000,150053.25603000
2019-10-07,170.08000000,182.32000000,168.68000000,179.85000000,496523.48038000,269524.79092000
2019-10-08,179.88000000,184.87000000,177.00000000,180.60000000,400832.37828000,198505.85063000
2019-10-09,180.61000000,195.53000000,178.96000000,192.62000000,562506.82189000,296581.72445000
2019-10-10,192.61000000,194.20000000,186.88000000,191.14000000,436588.58452000,226305.55384000
2019-10-11,191.18000000,196.65000000,179.41000000,180.72000000,621693.63125000,300995.29890000
2019-10-12,180.65000000,184.64000000,177.59000000,179.68000000,290415.22038000,147805.76792000
2019-10-13,179.65000000,184.95000000,178.52000000,180.99000000,247589.23231000,124690.60376000
2019-10-14,180.98000000,187.54000000,180.43000000,186.72000000,279732.84612000,145915.38133000
2019-10-15,186.70000000,188.37000000,175.96000000,180.49000000,405466.38109000,200056.73570000
2019-10-16,180.52000000,181.44000000,171.81000000,174.47000000,347764.93459000,174413.51344000
2019-10-17,174.52000000,178.96000000,172.61000000,177.16000000,298795.81980000,157556.94002000
2019-10-18,177.17000000,177.44000000,168.66000000,172.74000000,319602.48508000,152605.77187000
2019-10-19,172.78000000,174.98000000,169.44000000,171.79000000,296918.73026000,153698.71472000
2019-10-20,171.84000000,176.88000000,169.21000000,175.22000000,299141.07152000,161874.58359000
2019-10-21,175.18000000,177.90000000,171.59000000,173.98000000,270608.51385000,140196.68285000
2019-10-22,174.00000000,175.04000000,170.30000000,171.20000000,255429.41624000,125146.21334000
2019-10-23,171.19000000,171.49000000,153.45000000,162.35000000,746955.09806000,349055.64660000
2019-10-24,162.35000000,163.72000000,158.72000000,160.38000000,387310.83766000,201844.94482000
2019-10-25,160.39000000,187.78000000,160.25000000,181.50000000,904832.86059000,477807.72341000
2019-10-26,181.53000000,197.74000000,173.80000000,179.49000000,1211737.43684000,616841.96023000
2019-10-27,179.42000000,188.70000000,176.22000000,183.75000000,724423.40525000,385013.11426000
2019-10-28,183.84000000,189.48000000,180.35000000,181.72000000,582179.44545000,295482.30631000
2019-10-29,181.67000000,192.74000000,181.26000000,190.46000000,529964.50540000,269645.51621000
2019-10-30,190.45000000,191.71000000,179.28000000,183.13000000,537770.43056000,264989.49925000
2019-10-31,183.14000000,185.27000000,177.66000000,182.18000000,410969.86104000,210699.39971000
2019-11-01,182.19000000,184.50000000,177.02000000,182.85000000,331519.76963000,176366.39217000
2019-11-02,182.86000000,186.00000000,181.53000000,182.91000000,179864.39739000,89462.03413000
2019-11-03,182.90000000,184.70000000,178.95000000,181.54000000,232621.52147000,117372.86999000
2019-11-04,181.53000000,188.64000000,180.36000000,185.71000000,321175.29134000,174839.08251000
2019-11-05,185.71000000,192.51000000,182.22000000,188.68000000,389668.64720000,200247.68513000
2019-11-06,188.65000000,195.09000000,187.72000000,191.16000000,343219.92240000,173260.42539000
2019-11-07,191.16000000,192.27000000,184.59000000,186.68000000,309882.08206000,155433.46587000
2019-11-08,186.67000000,188.26000000,181.41000000,183.74000000,365029.75027000,175732.31788000
2019-11-09,183.71000000,185.79000000,182.63000000,184.89000000,192073.38044000,97836.42113000
2019-11-10,184.86000000,191.58000000,183.30000000,188.96000000,274940.53448000,139412.49207000
2019-11-11,188.96000000,190.19000000,184.06000000,184.98000000,255579.93429000,125060.86932000
2019-11-12,184.98000000,187.65000000,182.41000000,187.09000000,256782.63119000,130189.09727000
2019-11-13,187.09000000,189.66000000,185.30000000,188.11000000,197273.84001000,101255.98817000
2019-11-14,188.07000000,188.72000000,183.34000000,184.92000000,245505.29971000,117241.99539000
2019-11-15,184.93000000,186.70000000,177.67000000,180.00000000,407466.78964000,196587.25275000
2019-11-16,179.99000000,183.46000000,179.30000000,182.37000000,172801.52576000,86531.48564000
2019-11-17,182.37000000,186.09000000,180.00000000,183.82000000,198892.43720000,99564.29673000
2019-11-18,183.82000000,184.06000000,175.01000000,178.20000000,293551.23632000,134230.72271000
2019-11-19,178.20000000,178.52000000,172.65000000,175.94000000,275886.64110000,138098.32741000
2019-11-20,175.93000000,177.41000000,173.50000000,174.72000000,216315.93309000,105958.65927000
2019-11-21,174.75000000,175.85000000,157.26000000,161.01000000,473895.92992000,234632.37028000
2019-11-22,161.02000000,162.79000000,138.00000000,149.56000000,977977.23794000,460516.29463000
2019-11-23,149.55000000,154.33000000,146.11000000,151.84000000,369721.09960000,188200.09056000
2019-11-24,151.84000000,152.86000000,138.62000000,139.96000000,352319.21558000,169721.62425000
2019-11-25,139.99000000,151.50000000,131.45000000,145.69000000,749675.41303000,369097.78378000
2019-11-26,145.81000000,149.97000000,143.37000000,147.47000000,354023.04298000,172671.00371000
2019-11-27,147.47000000,155.54000000,140.84000000,152.62000000,564796.42840000,290667.89068000
2019-11-28,152.61000000,154.63000000,149.09000000,150.72000000,317714.56326000,158837.00332000
2019-11-29,150.69000000,157.60000000,150.23000000,154.57000000,328712.25558000,171812.20099000
2019-11-30,154.54000000,155.25000000,149.70000000,151.37000000,226863.41299000,115076.90179000
2019-12-01,151.43000000,152.49000000,145.79000000,150.73000000,344178.14088000,172849.45417000
2019-12-02,150.72000000,151.42000000,146.71000000,148.65000000,233839.09730000,114158.87515000
2019-12-03,148.66000000,149.93000000,145.77000000,147.17000000,196329.22503000,100293.62450000
2019-12-04,147.19000000,151.98000000,143.15000000,145.38000000,434430.62379000,211404.51257000
2019-12-05,145.45000000,149.02000000,143.64000000,148.10000000,299073.53972000,159810.68936000
2019-12-06,148.11000000,149.77000000,145.74000000,148.45000000,220674.68581000,118938.06254000
2019-12-07,148.46000000,149.49000000,146.85000000,147.14000000,140471.68588000,73739.81386000
2019-12-08,147.16000000,151.62000000,146.11000000,150.44000000,205301.60260000,113946.96048000
2019-12-09,150.44000000,151.19000000,146.56000000,147.38000000,243775.99249000,113225.94088000
2019-12-10,147.40000000,148.57000000,143.81000000,145.56000000,203215.84937000,96914.54456000
2019-12-11,145.53000000,146.34000000,142.12000000,143.39000000,157843.10484000,82484.40373000
2019-12-12,143.41000000,145.85000000,139.24000000,144.87000000,261615.30437000,127845.69433000
2019-12-13,144.87000000,146.00000000,142.80000000,144.80000000,160695.18556000,82252.75063000
2019-12-14,144.80000000,145.07000000,141.18000000,141.79000000,126232.59201000,59729.52052000
2019-12-15,141.79000000,144.12000000,139.92000000,142.46000000,151189.65877000,73238.69048000
2019-12-16,142.46000000,142.72000000,127.93000000,132.73000000,471018.85942000,215716.73176000
2019-12-17,132.72000000,132.98000000,119.11000000,121.88000000,563257.36001000,272414.29784000
2019-12-18,121.88000000,134.87000000,116.26000000,132.78000000,884960.91334000,469544.66440000
2019-12-19,132.80000000,134.00000000,125.69000000,128.10000000,420674.81720000,204489.68391000
2019-12-20,128.10000000,129.39000000,125.84000000,128.19000000,213897.46730000,109755.28767000
2019-12-21,128.19000000,128.40000000,126.50000000,126.99000000,135196.11641000,64958.50230000
2019-12-22,127.00000000,133.07000000,126.82000000,132.09000000,253140.72413000,130908.05583000
2019-12-23,132.12000000,135.10000000,126.00000000,127.80000000,421600.75655000,194731.21180000
2019-12-24,127.80000000,129.69000000,126.61000000,127.75000000,200637.10098000,100608.48356000
2019-12-25,127.70000000,127.84000000,123.07000000,125.09000000,225004.49090000,98563.14610000
2019-12-26,125.09000000,132.26000000,124.32000000,125.58000000,274986.52097000,128410.01213000
2019-12-27,125.58000000,127.10000000,121.91000000,126.29000000,240012.37451000,115839.00216000
2019-12-28,126.28000000,129.68000000,125.84000000,128.11000000,196893.52277000,95994.94508000
2019-12-29,128.11000000,138.07000000,127.52000000,134.36000000,316347.26666000,154769.98070000
2019-12-30,134.36000000,136.24000000,130.30000000,131.59000000,320347.21956000,153829.18058000
2019-12-31,131.61000000,133.68000000,128.17000000,129.16000000,264933.98418000,131010.02709000
2020-01-01,129.16000000,133.05000000,128.68000000,130.77000000,144770.52197000,71847.93883000
2020-01-02,130.72000000,130.78000000,126.38000000,127.19000000,213757.05806000,105830.56192000
2020-01-03,127.19000000,135.14000000,125.88000000,134.35000000,413055.18895000,227899.25531000
2020-01-04,134.37000000,135.85000000,132.50000000,134.20000000,184276.17102000,85809.67556000
2020-01-05,134.20000000,138.19000000,134.19000000,135.37000000,254120.45343000,126786.52057000
2020-01-06,135.37000000,144.41000000,134.86000000,144.15000000,408020.27375000,199544.89847000
2020-01-07,144.14000000,145.31000000,138.76000000,142.80000000,447762.17281000,224063.89164000
2020-01-08,142.80000000,147.77000000,137.03000000,140.72000000,570465.57764000,282151.20995000
2020-01-09,140.76000000,141.50000000,135.30000000,137.74000000,366076.06569000,185916.38689000
2020-01-10,137.73000000,145.17000000,135.32000000,144.84000000,409403.59507000,212395.40493000
2020-01-11,144.83000000,148.05000000,142.09000000,142.38000000,368350.57939000,189781.12128000
2020-01-12,142.40000000,146.60000000,141.76000000,146.54000000,229541.86137000,112369.46853000
2020-01-13,146.56000000,147.00000000,142.27000000,143.58000000,207996.61865000,99446.20096000
2020-01-14,143.58000000,171.70000000,143.51000000,165.64000000,1108476.31186000,569410.84447000
2020-01-15,165.60000000,171.98000000,159.20000000,166.40000000,721687.80381000,350727.96393000
2020-01-16,166.40000000,167.40000000,157.80000000,164.21000000,456170.86719000,221669.39628000
2020-01-17,164.24000000,174.81000000,162.14000000,169.85000000,767180.67853000,375143.01514000
2020-01-18,169.92000000,179.50000000,164.92000000,174.14000000,688783.17982000,350447.01511000
2020-01-19,174.10000000,178.05000000,161.66000000,166.79000000,624681.28604000,307350.63954000
2020-01-20,166.79000000,169.33000000,161.24000000,166.87000000,358092.88410000,181828.19520000
2020-01-21,166.86000000,170.32000000,164.80000000,169.49000000,308007.63530000,154669.56313000
2020-01-22,169.48000000,171.47000000,166.03000000,168.07000000,272240.90286000,131183.80623000
2020-01-23,168.07000000,168.20000000,159.21000000,162.81000000,373414.34985000,179121.31926000
2020-01-24,162.85000000,164.45000000,155.55000000,162.54000000,430013.19902000,201937.83641000
2020-01-25,162.51000000,162.79000000,157.61000000,160.35000000,219921.65197000,114622.44585000
2020-01-26,160.36000000,168.08000000,159.41000000,167.86000000,251582.55758000,135644.62680000
2020-01-27,167.91000000,172.56000000,165.22000000,170.08000000,365894.81917000,183012.19780000
2020-01-28,170.04000000,176.20000000,170.03000000,175.64000000,473433.89609000,249252.61532000
2020-01-29,175.58000000,178.45000000,173.33000000,173.72000000,317382.90161000,151440.50706000
2020-01-30,173.68000000,187.00000000,170.93000000,184.69000000,477721.66090000,241401.15381000
2020-01-31,184.71000000,185.82000000,175.22000000,179.99000000,385596.53365000,182789.87905000
2020-02-01,179.94000000,184.28000000,179.23000000,183.60000000,259370.12902000,125544.78709000
2020-02-02,183.63000000,193.43000000,179.10000000,188.44000000,552621.13619000,280248.03436000
2020-02-03,188.48000000,195.19000000,186.62000000,189.69000000,417175.95781000,213868.71408000
2020-02-04,189.74000000,191.60000000,184.69000000,188.91000000,366389.69686000,174776.24193000
2020-02-05,188.91000000,207.61000000,188.19000000,203.78000000,550942.11417000,291264.24776000
2020-02-06,203.78000000,216.33000000,201.02000000,213.19000000,608240.22330000,302771.02677000
2020-02-07,213.16000000,225.00000000,213.14000000,223.33000000,629361.15466000,313125.90630000
2020-02-08,223.36000000,227.75000000,213.22000000,223.05000000,548551.87465000,277426.26209000
2020-02-09,223.01000000,230.65000000,222.86000000,228.49000000,350336.24399000,172523.02255000
2020-02-10,228.53000000,229.40000000,216.37000000,222.89000000,510415.49949000,255575.45007000
2020-02-11,222.89000000,239.15000000,218.17000000,236.69000000,595576.90276000,309901.30870000
2020-02-12,236.69000000,275.34000000,236.69000000,265.74000000,1038073.74782000,521382.12082000
2020-02-13,265.74000000,277.69000000,256.08000000,268.32000000,1089679.15370000,539389.59743000
2020-02-14,268.34000000,287.15000000,260.28000000,285.15000000,734944.32266000,380703.78554000
2020-02-15,285.11000000,288.41000000,261.86000000,264.88000000,860813.14274000,419793.21130000
2020-02-16,264.91000000,274.00000000,237.41000000,258.85000000,1110118.46395000,526993.06165000
2020-02-17,258.89000000,268.77000000,242.00000000,267.85000000,1110371.39094000,542125.21208000
2020-02-18,267.90000000,285.88000000,258.00000000,282.61000000,1115523.43992000,550241.02070000
2020-02-19,282.64000000,285.00000000,251.56000000,258.45000000,705973.72988000,343303.10692000
2020-02-20,258.44000000,264.33000000,245.34000000,256.96000000,972969.71691000,494884.31858000
2020-02-21,256.97000000,268.24000000,253.61000000,265.27000000,525827.87340000,269791.13743000
2020-02-22,265.32000000,266.81000000,256.00000000,261.57000000,313062.52133000,156822.35067000
2020-02-23,261.55000000,275.68000000,261.02000000,274.48000000,444740.82883000,225478.68725000
2020-02-24,274.50000000,277.20000000,257.09000000,265.52000000,696591.72983000,330793.92829000
2020-02-25,265.47000000,266.22000000,244.44000000,246.67000000,774791.01027000,381947.38852000
2020-02-26,246.67000000,250.32000000,215.66000000,223.93000000,1395879.41507000,656347.55839000
2020-02-27,223.98000000,238.30000000,210.00000000,227.79000000,1273793.11658000,627806.95842000
2020-02-28,227.73000000,234.67000000,214.01000000,226.76000000,1054994.92397000,510185.33752000
2020-02-29,226.76000000,233.00000000,217.00000000,217.21000000,546866.68510000,276266.12871000
2020-03-01,217.29000000,227.89000000,212.36000000,217.81000000,715016.01941000,360047.11333000
2020-03-02,217.81000000,234.40000000,216.07000000,231.97000000,810051.48330000,402597.52232000
2020-03-03,232.10000000,232.46000000,219.57000000,223.91000000,741498.54825000,370933.36958000
2020-03-04,223.84000000,228.85000000,220.23000000,224.26000000,443780.33772000,218963.33645000
2020-03-05,224.26000000,234.09000000,224.23000000,228.38000000,601479.87587000,297495.35318000
2020-03-06,228.38000000,245.16000000,227.33000000,244.88000000,628147.32570000,328731.56561000
2020-03-07,244.93000000,251.93000000,236.00000000,237.23000000,633748.89662000,311459.94084000
2020-03-08,237.23000000,237.23000000,195.50000000,199.43000000,1278973.53741000,591086.61596000
2020-03-09,199.43000000,208.62000000,190.00000000,202.81000000,1661331.83553000,822023.18618000
2020-03-10,202.79000000,206.20000000,195.54000000,200.70000000,1020260.10700000,501745.90774000
2020-03-11,200.74000000,203.18000000,181.73000000,194.61000000,1079824.90167000,539239.29222000
2020-03-12,194.61000000,195.55000000,101.20000000,107.82000000,3814533.14046000,1810764.23167000
2020-03-13,107.67000000,139.68000000,86.00000000,134.06000000,4663239.92861000,2314458.37004000
2020-03-14,134.06000000,134.68000000,120.00000000,122.54000000,1237674.88642000,628481.86635000
2020-03-15,122.54000000,133.50000000,120.16000000,123.78000000,1312950.90137000,669525.68240000
2020-03-16,123.82000000,124.33000000,101.10000000,111.02000000,2442064.14448000,1191735.45431000
2020-03-17,111.02000000,120.80000000,109.38000000,115.67000000,1295108.48480000,654284.35784000
2020-03-18,115.67000000,118.50000000,109.86000000,118.11000000,1201850.31275000,604214.46019000
2020-03-19,118.11000000,143.13000000,115.46000000,136.30000000,1801071.18816000,904222.90527000
2020-03-20,136.30000000,152.55000000,116.74000000,133.48000000,2504057.63799000,1240999.35166000
2020-03-21,133.49000000,137.49000000,125.69000000,132.66000000,1231842.11121000,607735.22807000
2020-03-22,132.63000000,137.13000000,121.10000000,122.32000000,1055699.86532000,533153.20327000
2020-03-23,122.31000000,137.50000000,119.50000000,135.92000000,1436796.12449000,738648.10253000
2020-03-24,135.89000000,143.36000000,132.20000000,138.42000000,1244377.16334000,627879.32436000
2020-03-25,138.42000000,142.33000000,132.54000000,136.10000000,1034248.74369000,512056.56415000
2020-03-26,136.11000000,139.74000000,133.26000000,138.40000000,751060.63102000,380709.15691000
2020-03-27,138.40000000,141.27000000,129.68000000,131.33000000,706948.54559000,340830.61973000
2020-03-28,131.33000000,132.97000000,124.88000000,130.98000000,896032.10594000,441256.50002000
2020-03-29,130.94000000,131.84000000,123.81000000,124.50000000,543997.00000000,248597.98141000
2020-03-30,124.47000000,135.42000000,124.06000000,132.06000000,764831.92747000,392536.46962000
2020-03-31,132.09000000,135.00000000,130.38000000,132.72000000,547669.27789000,270347.28434000
2020-04-01,132.72000000,136.99000000,128.62000000,135.69000000,680922.24747000,324454.19164000
2020-04-02,135.65000000,149.76000000,135.01000000,141.28000000,1138977.66114000,578693.19522000
2020-04-03,141.27000000,146.72000000,137.26000000,141.31000000,797546.11446000,377394.13095000
2020-04-04,141.30000000,146.28000000,138.88000000,144.10000000,573508.14086000,292547.08055000
2020-04-05,144.10000000,145.58000000,140.68000000,142.68000000,414987.45246000,205853.93595000
2020-04-06,142.69000000,172.00000000,142.60000000,171.32000000,1636338.73110000,839620.34479000
2020-04-07,171.32000000,176.22000000,162.22000000,164.63000000,1717962.82538000,854069.17522000
2020-04-08,164.62000000,174.48000000,163.59000000,173.11000000,1023575.92076000,511443.62149000
2020-04-09,173.15000000,173.38000000,165.19000000,169.52000000,719837.24423000,356967.49573000
2020-04-10,169.56000000,170.10000000,152.11000000,157.81000000,1314841.36200000,623128.08335000
2020-04-11,157.81000000,161.37000000,153.91000000,158.33000000,621599.61289000,313112.58332000
2020-04-12,158.33000000,164.78000000,155.00000000,158.59000000,809100.24594000,396232.44593000
2020-04-13,158.56000000,158.97000000,150.00000000,156.29000000,1042091.03622000,519763.88357000
2020-04-14,156.28000000,161.85000000,155.23000000,158.45000000,698030.65089000,343955.51426000
2020-04-15,158.46000000,161.29000000,152.00000000,152.73000000,729119.66505000,347034.48291000
2020-04-16,152.74000000,174.79000000,148.33000000,172.29000000,1647207.59991000,830355.78324000
2020-04-17,172.31000000,174.96000000,168.31000000,170.69000000,723537.75591000,352005.34180000
2020-04-18,170.61000000,189.54000000,170.48000000,187.40000000,1127296.36979000,569708.87703000
2020-04-19,187.40000000,188.35000000,175.75000000,180.03000000,995759.57750000,478833.69271000
2020-04-20,180.02000000,186.46000000,166.70000000,170.20000000,1547821.52737000,745586.67414000
2020-04-21,170.21000000,174.70000000,168.00000000,170.74000000,906381.65398000,454400.78888000
2020-04-22,170.73000000,184.00000000,169.78000000,182.70000000,988698.39076000,488185.26353000
2020-04-23,182.70000000,193.63000000,178.16000000,185.51000000,1457867.08713000,719694.31692000
2020-04-24,185.57000000,189.80000000,184.72000000,187.59000000,780904.21257000,368634.10604000
2020-04-25,187.60000000,198.36000000,185.76000000,194.21000000,866478.04928000,438541.85997000
2020-04-26,194.21000000,200.00000000,192.30000000,197.38000000,758525.81533000,383155.46184000
2020-04-27,197.39000000,199.05000000,189.29000000,196.34000000,896627.37271000,426083.00347000
2020-04-28,196.33000000,198.50000000,192.36000000,196.24000000,636829.89397000,324710.24289000
2020-04-29,196.24000000,218.77000000,196.22000000,215.36000000,1620422.72431000,817195.35504000
2020-04-30,215.40000000,227.30000000,202.00000000,206.08000000,1749691.00151000,840566.78901000
2020-05-01,206.07000000,217.14000000,205.91000000,212.02000000,794913.95828000,389989.76909000
2020-05-02,212.01000000,215.37000000,210.36000000,213.90000000,443494.67248000,225155.58197000
2020-05-03,213.89000000,219.30000000,203.92000000,209.86000000,748383.91311000,354161.96792000
2020-05-04,209.86000000,210.65000000,194.88000000,206.48000000,1114249.32658000,553422.13712000
2020-05-05,206.47000000,211.68000000,201.00000000,205.29000000,640644.66268000,310794.78031000
2020-05-06,205.30000000,210.77000000,197.71000000,198.97000000,862700.67849000,411115.12204000
2020-05-07,198.92000000,215.10000000,196.43000000,212.00000000,1305778.73764000,660789.67892000
2020-05-08,212.01000000,216.61000000,206.90000000,211.31000000,917908.19440000,445600.39696000
2020-05-09,211.32000000,214.60000000,208.40000000,210.07000000,587871.98073000,292187.26718000
2020-05-10,210.09000000,210.18000000,179.59000000,187.54000000,1473226.05475000,694788.42914000
2020-05-11,187.62000000,193.50000000,176.00000000,185.73000000,1093299.81927000,529158.74668000
2020-05-12,185.80000000,192.24000000,185.48000000,189.76000000,669755.79567000,336075.30552000
2020-05-13,189.77000000,201.00000000,188.35000000,199.58000000,806143.00704000,410843.35618000
2020-05-14,199.61000000,206.02000000,195.67000000,203.29000000,1114700.24937000,557166.15035000
2020-05-15,203.29000000,204.08000000,191.66000000,194.86000000,904749.63570000,437768.77270000
2020-05-16,194.87000000,203.50000000,193.21000000,200.45000000,669900.03754000,343539.34568000
2020-05-17,200.44000000,209.85000000,199.68000000,207.00000000,708711.89315000,369150.31059000
2020-05-18,207.02000000,217.07000000,207.00000000,214.91000000,1064139.24850000,538438.67639000
2020-05-19,214.92000000,215.95000000,209.45000000,214.58000000,643702.98849000,319009.59630000
2020-05-20,214.60000000,215.75000000,204.27000000,209.98000000,679532.61037000,330890.78825000
2020-05-21,209.99000000,211.64000000,191.71000000,198.74000000,1003923.43420000,479372.00860000
2020-05-22,198.72000000,209.19000000,196.24000000,207.36000000,787672.36081000,399523.04157000
2020-05-23,207.36000000,211.20000000,204.55000000,206.60000000,478559.92006000,237372.30187000
2020-05-24,206.60000000,210.55000000,199.50000000,199.90000000,673535.05784000,324023.32350000
2020-05-25,199.90000000,205.67000000,198.01000000,204.15000000,469931.62492000,243595.47559000
2020-05-26,204.22000000,205.00000000,196.90000000,200.89000000,477176.73530000,233833.77929000
2020-05-27,200.92000000,208.44000000,200.76000000,208.29000000,494816.72727000,252824.22653000
2020-05-28,208.29000000,220.50000000,204.67000000,220.21000000,643945.97769000,352366.88360000
2020-05-29,220.24000000,224.79000000,217.57000000,220.67000000,603058.07590000,301826.51829000
2020-05-30,220.63000000,247.00000000,218.80000000,243.66000000,1019550.75146000,511425.44765000
2020-05-31,243.71000000,245.39000000,229.58000000,231.57000000,821608.68884000,381831.06077000
2020-06-01,231.56000000,250.68000000,230.66000000,248.23000000,823816.69936000,426075.31776000
2020-06-02,248.23000000,253.80000000,225.00000000,237.71000000,955520.91863000,462682.15945000
2020-06-03,237.71000000,245.00000000,232.71000000,244.52000000,502928.13371000,259904.04578000
2020-06-04,244.54000000,246.60000000,236.00000000,243.21000000,669369.33920000,332175.55769000
2020-06-05,243.22000000,247.87000000,239.14000000,240.03000000,502547.41103000,242309.99059000
2020-06-06,240.04000000,244.70000000,237.83000000,241.94000000,389423.07798000,198723.53956000
2020-06-07,241.94000000,245.37000000,234.60000000,244.56000000,571102.55515000,285159.65388000
2020-06-08,244.57000000,247.70000000,240.59000000,246.40000000,383116.54719000,193451.07601000
2020-06-09,246.37000000,249.82000000,238.00000000,243.80000000,420327.17133000,202641.07177000
2020-06-10,243.79000000,250.28000000,242.00000000,247.78000000,431285.61715000,221305.11120000
